Run,Streak Target,Flips Required
1,1,0
1,2,3
1,3,3
1,4,19
1,5,43
1,6,70
1,7,93
1,8,53
1,9,376
1,10,500
1,11,123
1,12,4096
1,13,1510
1,14,28658
1,15,28778
1,16,51295
1,17,110171
1,18,435853
1,19,1141308
1,20,3182709
2,1,0
2,2,2
2,3,5
2,4,33
2,5,40
2,6,16
2,7,41
2,8,244
2,9,229
2,10,2185
2,11,1372
2,12,2773
2,13,9647
2,14,15101
2,15,29035
2,16,20615
2,17,74852
2,18,1027604
2,19,39997
2,20,1355791
3,1,0
3,2,1
3,3,2
3,4,14
3,5,54
3,6,30
3,7,69
3,8,247
3,9,229
3,10,184
3,11,915
3,12,10297
3,13,12354
3,14,3712
3,15,86957
3,16,126568
3,17,68515
3,18,70670
3,19,1676371
3,20,2702484
4,1,0
4,2,3
4,3,8
4,4,16
4,5,79
4,6,135
4,7,374
4,8,44
4,9,511
4,10,48
4,11,362
4,12,3082
4,13,1950
4,14,45396
4,15,25485
4,16,95614
4,17,132865
4,18,913996
4,19,91970
4,20,220117
5,1,0
5,2,2
5,3,3
5,4,9
5,5,18
5,6,120
5,7,96
5,8,297
5,9,343
5,10,233
5,11,563
5,12,1318
5,13,1982
5,14,40886
5,15,48584
5,16,83291
5,17,97411
5,18,123731
5,19,370220
5,20,2133303
6,1,0
6,2,5
6,3,21
6,4,26
6,5,21
6,6,46
6,7,25
6,8,324
6,9,296
6,10,699
6,11,726
6,12,3005
6,13,4434
6,14,18742
6,15,39436
6,16,213847
6,17,148959
6,18,132511
6,19,604403
6,20,1028907
7,1,0
7,2,1
7,3,3
7,4,11
7,5,47
7,6,91
7,7,240
7,8,377
7,9,31
7,10,1595
7,11,8174
7,12,9571
7,13,23120
7,14,5584
7,15,6114
7,16,58744
7,17,289626
7,18,229422
7,19,1315169
7,20,147524
8,1,0
8,2,1
8,3,2
8,4,28
8,5,115
8,6,69
8,7,40
8,8,64
8,9,1141
8,10,2485
8,11,2026
8,12,11671
8,13,2333
8,14,25236
8,15,28151
8,16,5414
8,17,53101
8,18,294448
8,19,2158776
8,20,965556
9,1,0
9,2,1
9,3,2
9,4,6
9,5,7
9,6,29
9,7,128
9,8,574
9,9,33
9,10,152
9,11,873
9,12,3643
9,13,6528
9,14,74556
9,15,30923
9,16,68119
9,17,116479
9,18,7172
9,19,431888
9,20,245662
10,1,0
10,2,1
10,3,4
10,4,7
10,5,5
10,6,9
10,7,176
10,8,208
10,9,368
10,10,198
10,11,3701
10,12,1219
10,13,7473
10,14,15607
10,15,2596
10,16,106327
10,17,221159
10,18,156628
10,19,1431332
10,20,4336807
11,1,0
11,2,3
11,3,9
11,4,43
11,5,51
11,6,13
11,7,234
11,8,494
11,9,579
11,10,1438
11,11,2104
11,12,2687
11,13,14128
11,14,240
11,15,3338
11,16,32076
11,17,56904
11,18,106032
11,19,207657
11,20,421864
12,1,0
12,2,2
12,3,4
12,4,58
12,5,14
12,6,27
12,7,38
12,8,249
12,9,102
12,10,614
12,11,1979
12,12,2017
12,13,21058
12,14,2128
12,15,78783
12,16,229501
12,17,77018
12,18,139835
12,19,124781
12,20,464298
13,1,0
13,2,2
13,3,5
13,4,3
13,5,17
13,6,15
13,7,24
13,8,153
13,9,114
13,10,90
13,11,613
13,12,1798
13,13,5872
13,14,3523
13,15,19025
13,16,28655
13,17,206667
13,18,636275
13,19,203317
13,20,431755
14,1,0
14,2,1
14,3,4
14,4,3
14,5,28
14,6,81
14,7,121
14,8,108
14,9,27
14,10,616
14,11,85
14,12,3207
14,13,36235
14,14,9202
14,15,1654
14,16,4084
14,17,3617
14,18,14711
14,19,326156
14,20,823046
15,1,0
15,2,1
15,3,11
15,4,12
15,5,44
15,6,76
15,7,79
15,8,592
15,9,78
15,10,3023
15,11,1659
15,12,64
15,13,3042
15,14,9435
15,15,50820
15,16,7815
15,17,18391
15,18,166223
15,19,794623
15,20,1118038
16,1,0
16,2,2
16,3,19
16,4,7
16,5,4
16,6,5
16,7,605
16,8,44
16,9,524
16,10,725
16,11,337
16,12,10217
16,13,746
16,14,21627
16,15,62958
16,16,9858
16,17,11342
16,18,155294
16,19,126139
16,20,444930
17,1,0
17,2,2
17,3,15
17,4,3
17,5,38
17,6,34
17,7,85
17,8,36
17,9,1647
17,10,80
17,11,2095
17,12,14040
17,13,2453
17,14,52608
17,15,1057
17,16,105198
17,17,78499
17,18,178667
17,19,255745
17,20,244575
18,1,0
18,2,2
18,3,4
18,4,10
18,5,24
18,6,6
18,7,13
18,8,166
18,9,512
18,10,441
18,11,163
18,12,11994
18,13,5132
18,14,6489
18,15,67989
18,16,143771
18,17,138844
18,18,765143
18,19,126100
18,20,124068
19,1,0
19,2,3
19,3,3
19,4,14
19,5,32
19,6,35
19,7,122
19,8,422
19,9,686
19,10,1960
19,11,257
19,12,11310
19,13,5539
19,14,22466
19,15,18506
19,16,9971
19,17,27985
19,18,32686
19,19,819417
19,20,232755
20,1,0
20,2,2
20,3,5
20,4,3
20,5,24
20,6,59
20,7,64
20,8,251
20,9,175
20,10,353
20,11,3789
20,12,783
20,13,21854
20,14,3647
20,15,22189
20,16,42365
20,17,54650
20,18,19802
20,19,107084
20,20,237765
21,1,0
21,2,1
21,3,4
21,4,46
21,5,6
21,6,60
21,7,135
21,8,67
21,9,132
21,10,830
21,11,3938
21,12,2795
21,13,872
21,14,29763
21,15,21968
21,16,9424
21,17,231685
21,18,382598
21,19,40029
21,20,458457
22,1,0
22,2,2
22,3,8
22,4,4
22,5,11
22,6,93
22,7,76
22,8,122
22,9,594
22,10,1543
22,11,1295
22,12,1587
22,13,3188
22,14,16876
22,15,6016
22,16,59464
22,17,397071
22,18,62969
22,19,74916
22,20,894962
23,1,0
23,2,1
23,3,6
23,4,4
23,5,71
23,6,112
23,7,25
23,8,51
23,9,514
23,10,2181
23,11,3250
23,12,2661
23,13,729
23,14,11239
23,15,45316
23,16,277558
23,17,58019
23,18,3326
23,19,42540
23,20,3284667
24,1,0
24,2,1
24,3,2
24,4,4
24,5,27
24,6,22
24,7,276
24,8,555
24,9,212
24,10,22
24,11,944
24,12,93
24,13,3990
24,14,31
24,15,81890
24,16,52977
24,17,129996
24,18,173640
24,19,873198
24,20,436187
25,1,0
25,2,1
25,3,2
25,4,3
25,5,31
25,6,5
25,7,24
25,8,40
25,9,388
25,10,62
25,11,1236
25,12,10370
25,13,8002
25,14,19316
25,15,59094
25,16,62578
25,17,165855
25,18,30916
25,19,1147228
25,20,3195128
26,1,0
26,2,1
26,3,5
26,4,7
26,5,42
26,6,285
26,7,186
26,8,7
26,9,607
26,10,611
26,11,762
26,12,1933
26,13,1499
26,14,34306
26,15,23852
26,16,12020
26,17,624447
26,18,780056
26,19,211713
26,20,797618
27,1,0
27,2,1
27,3,5
27,4,19
27,5,7
27,6,25
27,7,52
27,8,30
27,9,1639
27,10,371
27,11,1856
27,12,1126
27,13,2530
27,14,1695
27,15,40563
27,16,176281
27,17,43064
27,18,32275
27,19,5309
27,20,749723
28,1,0
28,2,2
28,3,8
28,4,8
28,5,8
28,6,31
28,7,509
28,8,18
28,9,538
28,10,2110
28,11,185
28,12,954
28,13,5572
28,14,21204
28,15,87961
28,16,18897
28,17,43272
28,18,477986
28,19,404127
28,20,2484274
29,1,0
29,2,1
29,3,3
29,4,8
29,5,35
29,6,117
29,7,43
29,8,324
29,9,178
29,10,2077
29,11,2678
29,12,3861
29,13,705
29,14,17365
29,15,6380
29,16,15401
29,17,109432
29,18,89930
29,19,258093
29,20,589644
30,1,0
30,2,1
30,3,2
30,4,4
30,5,14
30,6,78
30,7,446
30,8,316
30,9,170
30,10,1088
30,11,12532
30,12,3411
30,13,19048
30,14,514
30,15,1410
30,16,174008
30,17,37776
30,18,68857
30,19,388944
30,20,620401
31,1,0
31,2,1
31,3,5
31,4,9
31,5,49
31,6,89
31,7,363
31,8,302
31,9,12
31,10,784
31,11,2324
31,12,1916
31,13,16106
31,14,21198
31,15,31388
31,16,49981
31,17,99087
31,18,40434
31,19,217099
31,20,4373633
32,1,0
32,2,3
32,3,2
32,4,12
32,5,6
32,6,12
32,7,61
32,8,278
32,9,689
32,10,590
32,11,2685
32,12,28297
32,13,2302
32,14,14830
32,15,6241
32,16,152767
32,17,2799
32,18,42089
32,19,1640650
32,20,246905
33,1,0
33,2,4
33,3,14
33,4,15
33,5,24
33,6,31
33,7,63
33,8,150
33,9,99
33,10,2866
33,11,349
33,12,8668
33,13,4484
33,14,5000
33,15,3048
33,16,103447
33,17,30177
33,18,305910
33,19,314849
33,20,73552
34,1,0
34,2,2
34,3,5
34,4,7
34,5,18
34,6,113
34,7,81
34,8,26
34,9,174
34,10,1277
34,11,761
34,12,255
34,13,3514
34,14,7005
34,15,49533
34,16,21455
34,17,520657
34,18,328897
34,19,3447986
34,20,346542
35,1,0
35,2,1
35,3,7
35,4,4
35,5,19
35,6,20
35,7,514
35,8,285
35,9,242
35,10,2103
35,11,143
35,12,7612
35,13,7331
35,14,8471
35,15,26655
35,16,109320
35,17,302584
35,18,768561
35,19,355728
35,20,744863
36,1,0
36,2,1
36,3,5
36,4,20
36,5,75
36,6,23
36,7,236
36,8,204
36,9,95
36,10,228
36,11,2637
36,12,6758
36,13,20428
36,14,5352
36,15,18556
36,16,13378
36,17,350276
36,18,54349
36,19,729962
36,20,57237
37,1,0
37,2,2
37,3,24
37,4,9
37,5,31
37,6,124
37,7,791
37,8,66
37,9,135
37,10,890
37,11,1851
37,12,3270
37,13,1191
37,14,11039
37,15,3881
37,16,18121
37,17,51685
37,18,61551
37,19,161326
37,20,311848
38,1,0
38,2,3
38,3,12
38,4,10
38,5,14
38,6,59
38,7,13
38,8,102
38,9,1951
38,10,823
38,11,1177
38,12,416
38,13,9719
38,14,1546
38,15,47541
38,16,118663
38,17,172420
38,18,586094
38,19,543849
38,20,567098
39,1,0
39,2,2
39,3,17
39,4,3
39,5,8
39,6,62
39,7,63
39,8,232
39,9,1194
39,10,742
39,11,313
39,12,2821
39,13,14115
39,14,15106
39,15,44648
39,16,111297
39,17,48376
39,18,80560
39,19,442759
39,20,546724
40,1,0
40,2,1
40,3,13
40,4,9
40,5,6
40,6,176
40,7,63
40,8,282
40,9,309
40,10,2818
40,11,3734
40,12,3877
40,13,1285
40,14,22602
40,15,33106
40,16,39746
40,17,319039
40,18,644917
40,19,307881
40,20,543957
41,1,0
41,2,1
41,3,10
41,4,16
41,5,6
41,6,124
41,7,394
41,8,32
41,9,239
41,10,3299
41,11,4038
41,12,2540
41,13,11557
41,14,18962
41,15,16723
41,16,27732
41,17,35699
41,18,375751
41,19,11247
41,20,711726
42,1,0
42,2,3
42,3,6
42,4,23
42,5,25
42,6,65
42,7,59
42,8,52
42,9,571
42,10,413
42,11,2138
42,12,9511
42,13,5883
42,14,418
42,15,89276
42,16,24608
42,17,179436
42,18,487956
42,19,231446
42,20,881268
43,1,0
43,2,1
43,3,4
43,4,5
43,5,15
43,6,143
43,7,16
43,8,72
43,9,25
43,10,947
43,11,1753
43,12,11154
43,13,20399
43,14,82685
43,15,102550
43,16,9148
43,17,175010
43,18,11495
43,19,365871
43,20,716186
44,1,0
44,2,5
44,3,12
44,4,6
44,5,5
44,6,83
44,7,165
44,8,161
44,9,517
44,10,834
44,11,154
44,12,3924
44,13,2940
44,14,4806
44,15,79118
44,16,31347
44,17,174923
44,18,1279353
44,19,1512262
44,20,227182
45,1,0
45,2,4
45,3,9
45,4,9
45,5,33
45,6,90
45,7,133
45,8,325
45,9,824
45,10,37
45,11,2538
45,12,1724
45,13,9628
45,14,2255
45,15,23599
45,16,87696
45,17,128068
45,18,390475
45,19,98832
45,20,2042698
46,1,0
46,2,2
46,3,24
46,4,5
46,5,35
46,6,149
46,7,49
46,8,99
46,9,329
46,10,702
46,11,4504
46,12,1350
46,13,4806
46,14,18116
46,15,42463
46,16,179643
46,17,13265
46,18,83762
46,19,316140
46,20,18526
47,1,0
47,2,2
47,3,3
47,4,25
47,5,6
47,6,119
47,7,26
47,8,194
47,9,62
47,10,2756
47,11,5017
47,12,9613
47,13,15368
47,14,50424
47,15,85944
47,16,63364
47,17,4494
47,18,58344
47,19,13087
47,20,3208042
48,1,0
48,2,2
48,3,11
48,4,13
48,5,6
48,6,156
48,7,29
48,8,465
48,9,475
48,10,915
48,11,4683
48,12,4351
48,13,1067
48,14,23291
48,15,13908
48,16,103597
48,17,276082
48,18,932334
48,19,20951
48,20,5237224
49,1,0
49,2,1
49,3,3
49,4,39
49,5,22
49,6,41
49,7,10
49,8,40
49,9,237
49,10,1024
49,11,1193
49,12,64
49,13,10326
49,14,40869
49,15,5297
49,16,46599
49,17,25628
49,18,332923
49,19,599117
49,20,1678486
50,1,0
50,2,1
50,3,2
50,4,27
50,5,36
50,6,32
50,7,22
50,8,492
50,9,127
50,10,1720
50,11,616
50,12,4831
50,13,1892
50,14,523
50,15,18113
50,16,140519
50,17,101703
50,18,365934
50,19,222120
50,20,1506348
51,1,0
51,2,3
51,3,2
51,4,23
51,5,15
51,6,20
51,7,83
51,8,389
51,9,811
51,10,258
51,11,957
51,12,7582
51,13,15311
51,14,6682
51,15,21925
51,16,144873
51,17,19695
51,18,101185
51,19,1084152
51,20,2204129
52,1,0
52,2,2
52,3,10
52,4,11
52,5,55
52,6,116
52,7,142
52,8,283
52,9,584
52,10,2017
52,11,204
52,12,4242
52,13,9348
52,14,2965
52,15,51583
52,16,38607
52,17,415546
52,18,941706
52,19,582819
52,20,2603968
53,1,0
53,2,4
53,3,7
53,4,3
53,5,12
53,6,10
53,7,29
53,8,187
53,9,901
53,10,2496
53,11,3979
53,12,9702
53,13,1443
53,14,1523
53,15,55008
53,16,3056
53,17,86145
53,18,520220
53,19,417312
53,20,287402
54,1,0
54,2,1
54,3,2
54,4,15
54,5,17
54,6,59
54,7,79
54,8,186
54,9,27
54,10,3016
54,11,1281
54,12,3118
54,13,3743
54,14,22839
54,15,56220
54,16,2723
54,17,2720
54,18,99957
54,19,83152
54,20,140429
55,1,0
55,2,1
55,3,3
55,4,21
55,5,15
55,6,8
55,7,42
55,8,679
55,9,131
55,10,1196
55,11,1210
55,12,980
55,13,1464
55,14,5120
55,15,2511
55,16,7607
55,17,14990
55,18,453831
55,19,114901
55,20,40420
56,1,0
56,2,2
56,3,9
56,4,39
56,5,53
56,6,21
56,7,64
56,8,14
56,9,502
56,10,77
56,11,3043
56,12,1580
56,13,1339
56,14,12958
56,15,3788
56,16,5159
56,17,86661
56,18,554343
56,19,418066
56,20,3127760
57,1,0
57,2,1
57,3,4
57,4,12
57,5,96
57,6,5
57,7,318
57,8,110
57,9,446
57,10,879
57,11,556
57,12,6587
57,13,502
57,14,11745
57,15,30886
57,16,58794
57,17,325780
57,18,582537
57,19,119624
57,20,53302
58,1,0
58,2,2
58,3,3
58,4,16
58,5,4
58,6,27
58,7,188
58,8,69
58,9,69
58,10,3118
58,11,1082
58,12,183
58,13,17577
58,14,33281
58,15,52322
58,16,62889
58,17,92394
58,18,33087
58,19,24221
58,20,2168160
59,1,0
59,2,8
59,3,2
59,4,5
59,5,18
59,6,67
59,7,119
59,8,19
59,9,210
59,10,1237
59,11,733
59,12,309
59,13,11032
59,14,6311
59,15,29377
59,16,25833
59,17,57707
59,18,1235606
59,19,370355
59,20,990770
60,1,0
60,2,1
60,3,16
60,4,17
60,5,43
60,6,138
60,7,231
60,8,78
60,9,564
60,10,3506
60,11,6436
60,12,2051
60,13,7827
60,14,4655
60,15,48765
60,16,37153
60,17,216047
60,18,214522
60,19,35671
60,20,735518
61,1,0
61,2,2
61,3,3
61,4,11
61,5,17
61,6,52
61,7,95
61,8,296
61,9,624
61,10,475
61,11,5743
61,12,791
61,13,11861
61,14,1244
61,15,17062
61,16,63626
61,17,139937
61,18,276536
61,19,76324
61,20,1148732
62,1,0
62,2,4
62,3,14
62,4,11
62,5,14
62,6,29
62,7,93
62,8,404
62,9,321
62,10,216
62,11,402
62,12,5873
62,13,8469
62,14,3340
62,15,26840
62,16,80965
62,17,54455
62,18,191587
62,19,1754013
62,20,245455
63,1,0
63,2,4
63,3,2
63,4,33
63,5,10
63,6,55
63,7,226
63,8,104
63,9,26
63,10,1046
63,11,49
63,12,3043
63,13,3649
63,14,4219
63,15,5819
63,16,9944
63,17,21423
63,18,154135
63,19,246565
63,20,1443039
64,1,0
64,2,1
64,3,9
64,4,8
64,5,13
64,6,249
64,7,37
64,8,32
64,9,97
64,10,755
64,11,1151
64,12,2118
64,13,7682
64,14,384
64,15,1773
64,16,45646
64,17,139775
64,18,436211
64,19,790798
64,20,383593
65,1,0
65,2,2
65,3,2
65,4,3
65,5,6
65,6,98
65,7,79
65,8,129
65,9,548
65,10,61
65,11,281
65,12,6146
65,13,6251
65,14,3495
65,15,32954
65,16,24563
65,17,129968
65,18,101730
65,19,1393486
65,20,738026
66,1,0
66,2,2
66,3,2
66,4,12
66,5,25
66,6,97
66,7,60
66,8,503
66,9,225
66,10,834
66,11,528
66,12,15508
66,13,8495
66,14,1400
66,15,98628
66,16,56398
66,17,72206
66,18,112526
66,19,20291
66,20,9532
67,1,0
67,2,4
67,3,2
67,4,20
67,5,13
67,6,25
67,7,24
67,8,339
67,9,515
67,10,629
67,11,2868
67,12,2050
67,13,6446
67,14,10691
67,15,13795
67,16,106586
67,17,39353
67,18,855833
67,19,464616
67,20,91056
68,1,0
68,2,1
68,3,7
68,4,42
68,5,50
68,6,28
68,7,67
68,8,348
68,9,278
68,10,499
68,11,1420
68,12,1758
68,13,4657
68,14,18340
68,15,31343
68,16,29506
68,17,90970
68,18,90014
68,19,236583
68,20,163657
69,1,0
69,2,1
69,3,2
69,4,8
69,5,16
69,6,43
69,7,394
69,8,429
69,9,797
69,10,1603
69,11,307
69,12,3666
69,13,8515
69,14,6598
69,15,7206
69,16,53914
69,17,18964
69,18,327979
69,19,259741
69,20,33514
70,1,0
70,2,1
70,3,4
70,4,7
70,5,11
70,6,70
70,7,89
70,8,267
70,9,157
70,10,2080
70,11,726
70,12,2976
70,13,21440
70,14,14200
70,15,13868
70,16,228277
70,17,204740
70,18,266974
70,19,784598
70,20,327945
71,1,0
71,2,5
71,3,9
71,4,38
71,5,13
71,6,40
71,7,109
71,8,64
71,9,92
71,10,199
71,11,4040
71,12,3777
71,13,3896
71,14,13701
71,15,106189
71,16,185350
71,17,22866
71,18,285737
71,19,227673
71,20,551482
72,1,0
72,2,4
72,3,6
72,4,6
72,5,22
72,6,48
72,7,60
72,8,613
72,9,47
72,10,1801
72,11,133
72,12,4822
72,13,10151
72,14,9715
72,15,77772
72,16,151446
72,17,401378
72,18,179128
72,19,168860
72,20,934676
73,1,0
73,2,2
73,3,3
73,4,41
73,5,24
73,6,9
73,7,55
73,8,120
73,9,543
73,10,18
73,11,345
73,12,2654
73,13,3612
73,14,5555
73,15,14853
73,16,34209
73,17,50674
73,18,36811
73,19,137723
73,20,3157717
74,1,0
74,2,1
74,3,3
74,4,4
74,5,22
74,6,45
74,7,81
74,8,474
74,9,884
74,10,361
74,11,292
74,12,1058
74,13,3025
74,14,6889
74,15,13907
74,16,36453
74,17,131860
74,18,1090198
74,19,298364
74,20,407374
75,1,0
75,2,1
75,3,6
75,4,13
75,5,51
75,6,88
75,7,22
75,8,459
75,9,769
75,10,135
75,11,951
75,12,14308
75,13,1254
75,14,36174
75,15,28465
75,16,72812
75,17,109805
75,18,334
75,19,25962
75,20,6462289
76,1,0
76,2,1
76,3,4
76,4,5
76,5,11
76,6,9
76,7,172
76,8,51
76,9,890
76,10,38
76,11,2814
76,12,4846
76,13,202
76,14,18749
76,15,76427
76,16,79073
76,17,91327
76,18,165898
76,19,5811
76,20,554878
77,1,0
77,2,1
77,3,20
77,4,62
77,5,13
77,6,109
77,7,146
77,8,7
77,9,1098
77,10,1846
77,11,1435
77,12,7291
77,13,6044
77,14,31671
77,15,3000
77,16,91954
77,17,227176
77,18,227904
77,19,435632
77,20,1987057
78,1,0
78,2,1
78,3,10
78,4,4
78,5,76
78,6,19
78,7,70
78,8,395
78,9,775
78,10,304
78,11,3295
78,12,149
78,13,4140
78,14,9200
78,15,5842
78,16,4616
78,17,265146
78,18,415863
78,19,290868
78,20,3964035
79,1,0
79,2,3
79,3,19
79,4,7
79,5,4
79,6,32
79,7,117
79,8,316
79,9,692
79,10,1627
79,11,203
79,12,6208
79,13,27559
79,14,1350
79,15,37541
79,16,42293
79,17,103461
79,18,273042
79,19,833791
79,20,1048387
80,1,0
80,2,3
80,3,2
80,4,4
80,5,62
80,6,89
80,7,99
80,8,347
80,9,501
80,10,200
80,11,1892
80,12,1572
80,13,2020
80,14,1688
80,15,10304
80,16,20710
80,17,74303
80,18,362434
80,19,90583
80,20,625501
81,1,0
81,2,1
81,3,9
81,4,27
81,5,75
81,6,10
81,7,191
81,8,55
81,9,308
81,10,76
81,11,364
81,12,11871
81,13,4086
81,14,7229
81,15,22387
81,16,23617
81,17,194899
81,18,167293
81,19,585599
81,20,3859108
82,1,0
82,2,3
82,3,4
82,4,14
82,5,9
82,6,30
82,7,53
82,8,61
82,9,62
82,10,126
82,11,1953
82,12,1461
82,13,773
82,14,4979
82,15,9020
82,16,58193
82,17,70935
82,18,718382
82,19,693624
82,20,136845
83,1,0
83,2,1
83,3,5
83,4,16
83,5,63
83,6,17
83,7,144
83,8,110
83,9,258
83,10,213
83,11,224
83,12,3321
83,13,1525
83,14,33339
83,15,1745
83,16,138125
83,17,142344
83,18,188077
83,19,1493290
83,20,24783
84,1,0
84,2,1
84,3,3
84,4,15
84,5,24
84,6,31
84,7,27
84,8,199
84,9,292
84,10,2711
84,11,2164
84,12,7316
84,13,553
84,14,17156
84,15,121933
84,16,1489
84,17,84890
84,18,457084
84,19,126477
84,20,2064054
85,1,0
85,2,4
85,3,7
85,4,18
85,5,64
85,6,59
85,7,176
85,8,201
85,9,383
85,10,1466
85,11,2406
85,12,9374
85,13,4776
85,14,1353
85,15,11862
85,16,69551
85,17,207860
85,18,212196
85,19,1326716
85,20,2576001
86,1,0
86,2,7
86,3,5
86,4,25
86,5,18
86,6,41
86,7,56
86,8,118
86,9,103
86,10,1443
86,11,5677
86,12,681
86,13,7066
86,14,3774
86,15,1336
86,16,71703
86,17,74493
86,18,359072
86,19,544164
86,20,262819
87,1,0
87,2,1
87,3,2
87,4,8
87,5,19
87,6,16
87,7,70
87,8,66
87,9,60
87,10,1440
87,11,2458
87,12,1247
87,13,5830
87,14,12867
87,15,21762
87,16,59430
87,17,179521
87,18,167445
87,19,27750
87,20,4006431
88,1,0
88,2,1
88,3,2
88,4,12
88,5,10
88,6,14
88,7,104
88,8,182
88,9,288
88,10,1368
88,11,1041
88,12,6680
88,13,2413
88,14,30863
88,15,4503
88,16,31664
88,17,388963
88,18,85155
88,19,93414
88,20,885331
89,1,0
89,2,1
89,3,2
89,4,7
89,5,4
89,6,62
89,7,288
89,8,78
89,9,622
89,10,2258
89,11,2365
89,12,3548
89,13,17542
89,14,10814
89,15,71611
89,16,11508
89,17,10878
89,18,136390
89,19,582549
89,20,1474783
90,1,0
90,2,1
90,3,4
90,4,20
90,5,28
90,6,21
90,7,11
90,8,277
90,9,704
90,10,1733
90,11,1672
90,12,12544
90,13,1066
90,14,12971
90,15,2706
90,16,330410
90,17,67030
90,18,255637
90,19,706695
90,20,275391
91,1,0
91,2,1
91,3,16
91,4,12
91,5,45
91,6,6
91,7,35
91,8,559
91,9,373
91,10,456
91,11,2752
91,12,3254
91,13,2852
91,14,15925
91,15,16445
91,16,3874
91,17,544298
91,18,364910
91,19,179403
91,20,257641
92,1,0
92,2,3
92,3,6
92,4,3
92,5,17
92,6,5
92,7,44
92,8,75
92,9,513
92,10,45
92,11,1774
92,12,1113
92,13,3840
92,14,1126
92,15,12321
92,16,22271
92,17,130796
92,18,642995
92,19,858776
92,20,822469
93,1,0
93,2,4
93,3,11
93,4,25
93,5,14
93,6,25
93,7,185
93,8,460
93,9,117
93,10,363
93,11,48
93,12,8663
93,13,19939
93,14,2366
93,15,96275
93,16,191837
93,17,36706
93,18,487910
93,19,798192
93,20,45058
94,1,0
94,2,1
94,3,3
94,4,5
94,5,5
94,6,152
94,7,47
94,8,351
94,9,586
94,10,2058
94,11,857
94,12,1707
94,13,25399
94,14,23435
94,15,22079
94,16,252605
94,17,178254
94,18,85924
94,19,233257
94,20,86304
95,1,0
95,2,3
95,3,4
95,4,5
95,5,18
95,6,56
95,7,705
95,8,12
95,9,284
95,10,141
95,11,3071
95,12,3956
95,13,7904
95,14,83
95,15,111746
95,16,8708
95,17,11897
95,18,133331
95,19,991508
95,20,383973
96,1,0
96,2,1
96,3,8
96,4,14
96,5,9
96,6,8
96,7,113
96,8,105
96,9,239
96,10,775
96,11,1475
96,12,606
96,13,18800
96,14,17022
96,15,23439
96,16,53016
96,17,570788
96,18,191390
96,19,71165
96,20,879037
97,1,0
97,2,2
97,3,2
97,4,5
97,5,8
97,6,54
97,7,211
97,8,277
97,9,224
97,10,1091
97,11,2200
97,12,2801
97,13,24422
97,14,13324
97,15,6634
97,16,4027
97,17,54607
97,18,167194
97,19,864694
97,20,2648848
98,1,0
98,2,2
98,3,2
98,4,17
98,5,56
98,6,14
98,7,77
98,8,187
98,9,427
98,10,2047
98,11,155
98,12,5944
98,13,1781
98,14,2671
98,15,76621
98,16,7802
98,17,138633
98,18,1041397
98,19,255056
98,20,219489
99,1,0
99,2,4
99,3,21
99,4,17
99,5,12
99,6,34
99,7,83
99,8,56
99,9,245
99,10,967
99,11,5505
99,12,144
99,13,16039
99,14,4518
99,15,36379
99,16,86919
99,17,109593
99,18,271234
99,19,59471
99,20,44090
100,1,0
100,2,1
100,3,2
100,4,18
100,5,11
100,6,19
100,7,43
100,8,414
100,9,220
100,10,200
100,11,729
100,12,9951
100,13,2896
100,14,2852
100,15,87504
100,16,49244
100,17,27015
100,18,9369
100,19,432681
100,20,1563613
